2003-12-08,0:13:39,42.0,33.249138,-111.703462
2003-12-08,0:13:40,41.0,33.249215,-111.703492
2003-12-08,0:13:41,41.0,33.249293,-111.703523
2003-12-08,0:13:41,42.0,33.249372,-111.70356
2003-12-08,0:13:42,41.0,33.24945,-111.7036
2003-12-08,0:13:43,40.0,33.249523,-111.703638
2003-12-08,0:13:44,40.0,33.249597,-111.703685
2003-12-08,0:13:45,41.0,33.24967,-111.703735
2003-12-08,0:13:45,41.0,33.249735,-111.70379
2003-12-08,0:13:46,40.0,33.249805,-111.703845
2003-12-08,0:13:47,39.0,33.249872,-111.703898
2003-12-08,0:13:48,39.0,33.249935,-111.703952
2003-12-08,0:13:49,38.0,33.249993,-111.704013
2003-12-08,0:13:49,38.0,33.250052,-111.70408
2003-12-08,0:13:50,37.0,33.250103,-111.704147
2003-12-08,0:13:51,36.0,33.250155,-111.70421
2003-12-08,0:13:52,36.0,33.250207,-111.704277
2003-12-08,0:13:53,36.0,33.250252,-111.704337
2003-12-08,0:13:53,36.0,33.250288,-111.704397
2003-12-08,0:13:54,35.0,33.250318,-111.704467
2003-12-08,0:13:55,34.0,33.25034,-111.704543
2003-12-08,0:13:56,33.0,33.250362,-111.704622
2003-12-08,0:13:57,33.0,33.25038,-111.704705
2003-12-08,0:13:57,33.0,33.250393,-111.70479
2003-12-08,0:13:58,33.0,33.250395,-111.704873
2003-12-08,0:14:01,33.0,33.250308,-111.705163
2003-12-08,0:14:02,34.0,33.250263,-111.705225
2003-12-08,0:14:03,34.0,33.250213,-111.705283
2003-12-08,0:14:04,35.0,33.250157,-111.705342
2003-12-08,0:14:05,37.0,33.250092,-111.70539
2003-12-08,0:14:05,38.0,33.25002,-111.705433
2003-12-08,0:14:06,38.0,33.249943,-111.705468
2003-12-08,0:14:07,38.0,33.24987,-111.705505
2003-12-08,0:14:08,38.0,33.249797,-111.70553
2003-12-08,0:14:09,39.0,33.249722,-111.705545
2003-12-08,0:14:09,41.0,33.24964,-111.705548
2003-12-08,0:14:10,43.0,33.249542,-111.705535
2003-12-08,0:14:11,44.0,33.249458,-111.705523
2003-12-08,0:14:12,45.0,33.24937,-111.705515
2003-12-08,0:14:13,46.0,33.249282,-111.705503
2003-12-08,0:14:13,46.0,33.249198,-111.705482
2003-12-08,0:14:14,48.0,33.249108,-111.705452
2003-12-08,0:14:15,48.0,33.249022,-111.70541
2003-12-08,0:14:16,49.0,33.248937,-111.70536
2003-12-08,0:14:17,50.0,33.248852,-111.705308
2003-12-08,0:14:17,51.0,33.248765,-111.705237
2003-12-08,0:14:18,52.0,33.248678,-111.705168
2003-12-08,0:14:19,53.0,33.2486,-111.705087
2003-12-08,0:14:20,54.0,33.248522,-111.704993
2003-12-08,0:14:21,55.0,33.24844,-111.70489
2003-12-08,0:14:21,56.0,33.24837,-111.704783
2003-12-08,0:14:22,56.0,33.248307,-111.70467
2003-12-08,0:14:23,56.0,33.24824,-111.70456
2003-12-08,0:14:24,54.0,33.24817,-111.704452
2003-12-08,0:14:25,56.0,33.248102,-111.704345
2003-12-08,0:14:25,55.0,33.248033,-111.704237
2003-12-08,0:14:26,55.0,33.247963,-111.704125
2003-12-08,0:14:27,54.0,33.247898,-111.704015
2003-12-08,0:14:28,55.0,33.247833,-111.703907
2003-12-08,0:14:29,54.0,33.247765,-111.703798
2003-12-08,0:14:29,54.0,33.247697,-111.703692
2003-12-08,0:14:30,53.0,33.24763,-111.703592
2003-12-08,0:14:31,51.0,33.247567,-111.7035
2003-12-08,0:14:32,48.0,33.247498,-111.70342
2003-12-08,0:14:33,45.0,33.247423,-111.70335
2003-12-08,0:14:33,43.0,33.247348,-111.703293
2003-12-08,0:14:34,41.0,33.247277,-111.70325
2003-12-08,0:14:35,39.0,33.247203,-111.703217
2003-12-08,0:14:36,36.0,33.24713,-111.703198
2003-12-08,0:14:37,31.0,33.247067,-111.703193
2003-12-08,0:14:37,29.0,33.247008,-111.703208
2003-12-08,0:14:39,27.0,33.246917,-111.703282
2003-12-08,0:14:40,27.0,33.246883,-111.703333
2003-12-08,0:14:41,25.0,33.246858,-111.703395
2003-12-08,0:14:41,26.0,33.246847,-111.703458
2003-12-08,0:14:42,26.0,33.246845,-111.703527
2003-12-08,0:14:43,27.0,33.24685,-111.703598
2003-12-08,0:14:44,28.0,33.246868,-111.703668
2003-12-08,0:14:45,29.0,33.2469,-111.70374
2003-12-08,0:14:45,31.0,33.246933,-111.703808
2003-12-08,0:14:46,32.0,33.246973,-111.703882
2003-12-08,0:14:47,33.0,33.247013,-111.70395
2003-12-08,0:14:48,32.0,33.247053,-111.704025
2003-12-08,0:14:49,32.0,33.247087,-111.704098
2003-12-08,0:14:49,31.0,33.247118,-111.70417
2003-12-08,0:14:50,32.0,33.247153,-111.704238
2003-12-08,0:14:51,32.0,33.24719,-111.704312
2003-12-08,0:14:52,33.0,33.24723,-111.70438
2003-12-08,0:14:53,34.0,33.247275,-111.704448
2003-12-08,0:14:53,35.0,33.247325,-111.704513
2003-12-08,0:14:54,38.0,33.247377,-111.704583
2003-12-08,0:14:55,40.0,33.247422,-111.704663
2003-12-08,0:14:56,40.0,33.247468,-111.70474
2003-12-08,0:14:57,39.0,33.247508,-111.704818
2003-12-08,0:14:57,39.0,33.24754,-111.704903
2003-12-08,0:14:58,39.0,33.247552,-111.704997
2003-12-08,0:14:59,39.0,33.247528,-111.705085
2003-12-08,0:15:00,37.0,33.247498,-111.705163
2003-12-08,0:15:01,36.0,33.24748,-111.705247
2003-12-08,0:15:01,36.0,33.247492,-111.705333
2003-12-08,0:15:02,38.0,33.24754,-111.70541
2003-12-08,0:15:03,39.0,33.247593,-111.705483
2003-12-08,0:15:04,39.0,33.24763,-111.705568
2003-12-08,0:15:05,37.0,33.24765,-111.705653
